id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
60222639,6,California,CA,Alameda,Citrus Heights,Alameda city,Track,Track,95621,916,2916414,0,38.6817547,-121.3261844,58470,45764,59146,297.154381085394
60222649,6,California,CA,Alameda,Citrus Heights,Alameda city,Track,Track,95621,916,1392058,0,38.6826785,-121.3077787,38438,300000,25181,441.293594868331
60222659,6,California,CA,Alameda,Citrus Heights,Alameda city,Track,Track,95610,916,1335346,0,38.6711,-121.2669754,34378,24780,29109,689.521013326102
60222669,6,California,CA,Alameda,Citrus Heights,Alameda city,Track,Track,95610,916,1514969,0,38.702848,-121.282751,65320,46120,59286,333.321389805236
60222679,6,California,CA,Alameda,Orangevale,Alameda city,Track,Track,95662,916,3391868,0,38.6916716,-121.248691,73224,300000,57169,194.856844357831
60222689,6,California,CA,Alameda,Orangevale,Alameda city,Track,Track,95662,916,3487973,313728,38.6652033,-121.2010755,63649,49810,54421,233.256687794243
6022269,6,California,CA,Alameda,Pomona,Alameda city,Track,Track,91767,909,1189547,0,34.0860495,-117.7337466,67416,55458,49681,632.770750950432
60222699,6,California,CA,Alameda,Folsom,Alameda city,Track,Track,95630,916,5390122,636387,38.7028284,-121.173807,69319,53043,59708,565.071856403114
60222709,6,California,CA,Alameda,Folsom,Alameda city,Track,Track,95630,916,2742337,279526,38.6767295,-121.1744201,63901,43628,46524,221.958765335712
60222719,6,California,CA,Alameda,Folsom,Alameda city,Track,Track,95630,916,1223168,0,38.6632674,-121.1454813,104446,300000,70994,166.790499831487
60222729,6,California,CA,Alameda,Folsom,Alameda city,Track,Track,95630,916,3988487,0,38.6654891,-121.1202103,132735,135793,62426,267.742961621167
60222739,6,California,CA,Alameda,Gold River,Alameda city,Track,Track,95670,916,3053104,218396,38.6306876,-121.2455336,143292,300000,72358,152.982397743503
60222749,6,California,CA,Alameda,Mather,Alameda city,Track,Track,95655,916,25338142,64570,38.5492278,-121.2785982,106418,100588,62423,333.912281641753
60222759,6,California,CA,Alameda,Rancho Cordova,Alameda city,Track,Track,95670,916,2218451,0,38.6063736,-121.2771388,31127,24502,22138,381.860001143371
60222769,6,California,CA,Alameda,Rancho Cordova,Alameda city,Track,Track,95670,916,4183817,193074,38.6070496,-121.304405,56455,30674,51492,269.190634427151
60222779,6,California,CA,Alameda,Rancho Cordova,Alameda city,Track,Track,95670,916,982792,0,38.5764162,-121.3037256,46122,41902,26836,341.121186955604
60222789,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95827,916,1890401,0,38.5548132,-121.3408051,67746,56924,49057,397.342996537728
6022279,6,California,CA,Alameda,Pomona,Alameda city,Track,Track,91768,909,1167577,0,34.0670404,-117.7827824,54361,39614,43479,764.470617145156
60222799,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95826,916,1502477,0,38.5505795,-121.3548712,85132,300000,47612,219.587644009053
60222809,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95826,916,1470877,0,38.5419331,-121.3639394,41234,36807,26562,566.886229935586
60222819,6,California,CA,Alameda,Elk Grove,Alameda city,Track,Track,95624,916,2897759,0,38.4166717,-121.3819931,79879,62953,56741,481.007192219455
60222829,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95829,916,6301868,0,38.472881,-121.3529406,75713,73611,45744,603.259929586917
60222839,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95828,916,2722154,0,38.4645471,-121.3784574,89111,300000,60979,189.05857782525
60222849,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95828,916,1783106,0,38.4601607,-121.3889396,81363,74965,57687,452.604138870573
60222859,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95829,916,13633771,0,38.4655654,-121.2914003,106130,300000,56899,173.421022211819
60222869,6,California,CA,Alameda,Elk Grove,Alameda city,Track,Track,95624,916,2607219,0,38.416349,-121.3439364,124837,106878,66365,122.75053428055
60222879,6,California,CA,Alameda,Galt,Alameda city,Track,Track,95632,209,7495655,0,38.2826336,-121.2877759,77828,70105,44171,340.40985998933
60222889,6,California,CA,Alameda,Galt,Alameda city,Track,Track,95632,209,3787270,0,38.2719695,-121.3082738,60378,47231,45134,199.028214455241
6022289,6,California,CA,Alameda,Pomona,Alameda city,Track,Track,91766,909,1311060,0,34.0483607,-117.7322415,49352,43057,33243,691.276070382137
60222899,6,California,CA,Alameda,Sacramento,Alameda city,Track,Track,95823,916,3812230,0,38.4477121,-121.4161734,49068,26242,56075,424.482200148633
602229,6,California,CA,Alameda,Hayward,Alameda city,Track,Track,94540,510,1025366,0,37.6535732,-122.0944503,69965,61541,52410,688.121384704877
60222909,6,California,CA,Alameda,Elk Grove,Alameda city,Track,Track,95758,916,1518822,0,38.4158537,-121.412217,92016,300000,54696,130.256805195463
60222919,6,California,CA,Alameda,Elk Grove,Alameda city,Track,Track,95758,916,2169733,0,38.4170956,-121.4252454,84869,300000,64679,129.3602787401
60222929,6,California,CA,Alameda,Elk Grove,Alameda city,Track,Track,95758,916,3003305,0,38.4113937,-121.4672586,97373,89703,68410,212.185449475229
60222939,6,California,CA,Alameda,Elk Grove,Alameda city,Track,Track,95757,916,2236384,0,38.4014918,-121.4255366,94290,87588,72519,243.648984663878
60222949,6,California,CA,Alameda,Elk Grove,Alameda city,Track,Track,95757,916,2967622,0,38.4013466,-121.4434549,89030,77572,42844,127.853376667183
60222959,6,California,CA,Alameda,Elk Grove,Alameda city,Track,Track,95758,916,2849249,0,38.4298959,-121.4080981,53555,43009,52638,199.893351568421
60222969,6,California,CA,Alameda,Hollister,Alameda city,Track,Track,95023,831,394763800,1068976,36.9011737,-121.3587465,96477,300000,54492,156.352620077905
60222979,6,California,CA,Alameda,Hollister,Alameda city,Track,Track,95023,831,6527863,0,36.8617345,-121.4226918,60653,42332,51058,259.893081972847
60222989,6,California,CA,Alameda,Hollister,Alameda city,Track,Track,95023,831,3491557,0,36.8531984,-121.3840211,87457,300000,43476,157.487236719548
6022299,6,California,CA,Alameda,Diamond Bar,Alameda city,Track,Track,91765,909,2928519,0,34.0317744,-117.7984846,94162,85317,64410,1142.65186360745
60222999,6,California,CA,Alameda,Hollister,Alameda city,Track,Track,95023,831,12860253,28164,36.8305526,-121.4128378,94471,300000,77458,220.991343522258
60223009,6,California,CA,Alameda,Chino,Alameda city,Track,Track,91710,909,2980303,0,34.0155706,-117.752422,63196,56359,48780,456.06569155
60223019,6,California,CA,Alameda,Chino,Alameda city,Track,Track,91710,909,2879346,0,33.9714129,-117.7402927,87926,78204,46970,303.907080889256
60223029,6,California,CA,Alameda,Chino Hills,Alameda city,Track,Track,91709,909,5789014,81690,33.9707113,-117.7041071,59836,46521,46834,569.412028287385
60223039,6,California,CA,Alameda,Chino,Alameda city,Track,Track,91710,909,5404425,0,33.9779813,-117.7591574,85790,85534,54470,167.315699755307
60223049,6,California,CA,Alameda,Montclair,Alameda city,Track,Track,91763,909,1621774,0,34.0801578,-117.6870214,51202,45568,37980,408.217292868016
60223059,6,California,CA,Alameda,Montclair,Alameda city,Track,Track,91762,909,2695350,0,34.063215,-117.6996325,49176,40747,42242,392.652695430368
60223069,6,California,CA,Alameda,Chino,Alameda city,Track,Track,91710,909,6007944,0,34.0150788,-117.7236934,99934,300000,57592,72.9266769995165
60223079,6,California,CA,Alameda,Chino,Alameda city,Track,Track,91710,909,2596878,0,34.0262054,-117.7068103,91028,93092,60625,226.72185291109
60223089,6,California,CA,Alameda,Chino,Alameda city,Track,Track,91710,909,2267250,0,34.0227451,-117.6828193,55560,300000,37707,288.489177359142
6022309,6,California,CA,Alameda,Walnut,Alameda city,Track,Track,91789,909,2291839,0,34.0082843,-117.8649253,92414,77345,65548,753.165277290461
60223099,6,California,CA,Alameda,Upland,Alameda city,Track,Track,91786,909,2554426,0,34.1124237,-117.6396061,57144,43787,42110,308.019623515284
60223109,6,California,CA,Alameda,Upland,Alameda city,Track,Track,91784,909,2772686,0,34.141776,-117.6602406,121025,300000,69066,97.3614562559669
60223119,6,California,CA,Alameda,Upland,Alameda city,Track,Track,91786,909,2854113,0,34.1142493,-117.6606628,91207,84350,52510,172.484439339553
60223129,6,California,CA,Alameda,Upland,Alameda city,Track,Track,91786,909,1898550,0,34.1008082,-117.6718364,51125,31957,51210,497.709008898791
60223139,6,California,CA,Alameda,Upland,Alameda city,Track,Track,91786,909,1699039,0,34.0917427,-117.6605421,87385,300000,50132,219.487940626887
60223149,6,California,CA,Alameda,Ontario,Alameda city,Track,Track,91764,909,1157833,0,34.0904596,-117.6425122,56072,44939,47650,188.225017667515
60223159,6,California,CA,Alameda,Ontario,Alameda city,Track,Track,91762,909,1672684,0,34.0789691,-117.6560801,70738,60188,55552,308.447124469855
60223169,6,California,CA,Alameda,Ontario,Alameda city,Track,Track,91764,909,1178835,0,34.0845072,-117.62795,56963,50610,36008,345.354608399606
60223179,6,California,CA,Alameda,Ontario,Alameda city,Track,Track,91764,909,1417533,0,34.078078,-117.6369009,59739,56261,44598,302.313404075548
60223189,6,California,CA,Alameda,Ontario,Alameda city,Track,Track,91764,909,751632,0,34.0672615,-117.6409852,55193,54782,33417,214.990009031556
6022319,6,California,CA,Alameda,Covina,Alameda city,Track,Track,91724,626,1706610,5480,34.0914898,-117.8557417,103756,95818,61158,400.401678704565
60223199,6,California,CA,Alameda,Ontario,Alameda city,Track,Track,91762,909,2499443,0,34.0448163,-117.6753207,56556,42151,46025,430.553024579084
60223209,6,California,CA,Alameda,Ontario,Alameda city,Track,Track,91762,909,1114625,0,34.0526203,-117.6610837,52520,300000,29087,118.49696977378
60223219,6,California,CA,Alameda,Chino,Alameda city,Track,Track,91710,909,1460912,0,34.0249243,-117.6305659,89542,300000,53744,248.28424665176
60223229,6,California,CA,Alameda,Ontario,Alameda city,Track,Track,91761,909,888388,0,34.0429009,-117.6469663,50543,43681,40481,412.450230065674
60223239,6,California,CA,Alameda,Chino,Alameda city,Track,Track,91710,909,14639335,0,34.0085229,-117.6258794,96650,90279,44852,62.9255622640762
60223249,6,California,CA,Alameda,Alta Loma,Alameda city,Track,Track,91701,909,2040205,0,34.138221,-117.6072895,54436,34071,55710,634.037705528746
60223259,6,California,CA,Alameda,Alta Loma,Alameda city,Track,Track,91737,714,2603005,0,34.1433079,-117.5845688,117092,103805,69168,323.909619908457
60223269,6,California,CA,Alameda,Alta Loma,Alameda city,Track,Track,91701,909,1500271,0,34.1294228,-117.5930105,75956,68113,47097,592.0967848044
60223279,6,California,CA,Alameda,Alta Loma,Alameda city,Track,Track,91701,909,1980074,0,34.1309473,-117.5671177,129623,133574,61487,133.988591681267
60223289,6,California,CA,Alameda,Rancho Cucamonga,Alameda city,Track,Track,91730,909,2155900,0,34.1202031,-117.5626734,103038,85634,64940,317.577906348126
6022329,6,California,CA,Alameda,Azusa,Alameda city,Track,Track,91702,626,927530,0,34.1265873,-117.8953117,49066,39371,36736,694.107272157924
60223299,6,California,CA,Alameda,Rancho Cucamonga,Alameda city,Track,Track,91730,909,861657,0,34.1030228,-117.6080465,60823,39117,61444,342.855538449625
60223309,6,California,CA,Alameda,Rancho Cucamonga,Alameda city,Track,Track,91730,909,12624662,0,34.0907982,-117.5668156,58550,52503,41046,1911.15240731302
60223319,6,California,CA,Alameda,Fontana,Alameda city,Track,Track,92336,909,5689892,0,34.1251086,-117.4426859,93684,300000,53375,125.789384322709
60223329,6,California,CA,Alameda,Fontana,Alameda city,Track,Track,92336,909,5328617,0,34.1139657,-117.4711132,66187,300000,31994,309.480858636955
60223339,6,California,CA,Alameda,Fontana,Alameda city,Track,Track,92335,909,3903465,0,34.0956686,-117.4624252,46656,38447,37658,458.644052719423
60223349,6,California,CA,Alameda,Fontana,Alameda city,Track,Track,92335,909,2593782,0,34.077528,-117.462458,67347,55854,43697,303.450414624647
60223359,6,California,CA,Alameda,Fontana,Alameda city,Track,Track,92337,909,1092584,0,34.0358616,-117.4928817,74133,69972,43054,112.793434162167
60223369,6,California,CA,Alameda,Rialto,Alameda city,Track,Track,92377,909,1953712,0,34.1650715,-117.4255984,93422,90082,50833,159.153089032792
60223379,6,California,CA,Alameda,Rialto,Alameda city,Track,Track,92377,909,42912148,1755225,34.1729195,-117.38774,74842,70561,49331,255.621358151652
60223389,6,California,CA,Alameda,Fontana,Alameda city,Track,Track,92335,909,1003542,0,34.0957108,-117.446889,33755,31223,24564,422.056280198382
6022339,6,California,CA,Alameda,Baldwin Park,Alameda city,Track,Track,91706,626,1535869,163065,34.0721312,-117.9962625,60173,50357,42003,807.067444528332
60223399,6,California,CA,Alameda,Fontana,Alameda city,Track,Track,92335,909,1293034,0,34.0993753,-117.4357865,21165,17087,14492,501.555759229363
60223409,6,California,CA,Alameda,Fontana,Alameda city,Track,Track,92335,909,2591566,0,34.084891,-117.4269916,56920,43179,43016,158.826866641097
60223419,6,California,CA,Alameda,Fontana,Alameda city,Track,Track,92335,909,2591609,0,34.0994731,-117.413994,60149,55399,32437,243.45239803612
60223429,6,California,CA,Alameda,Fontana,Alameda city,Track,Track,92335,909,934272,0,34.0975385,-117.4055522,43115,34046,33997,277.726535787646
60223439,6,California,CA,Alameda,Rialto,Alameda city,Track,Track,92376,909,1633150,0,34.1293952,-117.3778763,60545,39118,50660,270.757901273681
60223449,6,California,CA,Alameda,Bloomington,Alameda city,Track,Track,92316,909,1298173,0,34.0813583,-117.392117,66419,57698,40644,280.253399048321
60223459,6,California,CA,Alameda,Colton,Alameda city,Track,Track,92324,909,643986,0,34.0814165,-117.3615997,50372,48153,32779,535.475221896274
60223469,6,California,CA,Alameda,Rialto,Alameda city,Track,Track,92376,909,1651030,0,34.1129611,-117.3642213,50160,47346,32669,470.213213779456
60223479,6,California,CA,Alameda,Bloomington,Alameda city,Track,Track,92316,909,7552841,14094,34.043922,-117.3863212,53477,40718,44670,558.773902307917
60223489,6,California,CA,Alameda,San Bernardino,Alameda city,Track,Track,92411,909,3087820,268850,34.127244,-117.3315656,52968,300000,45657,230.994588934561
6022349,6,California,CA,Alameda,Baldwin Park,Alameda city,Track,Track,91706,626,891361,0,34.1033004,-117.9489743,67879,63880,44855,368.682751488107
60223499,6,California,CA,Alameda,San Bernardino,Alameda city,Track,Track,92411,909,2980750,35200,34.1121388,-117.3310918,32984,29241,20349,269.561947956387
60223509,6,California,CA,Alameda,Rialto,Alameda city,Track,Track,92376,909,1563092,0,34.1014105,-117.3419734,56977,39661,37139,189.861770028945
60223519,6,California,CA,Alameda,San Bernardino,Alameda city,Track,Track,92407,909,1889267,0,34.168967,-117.3017356,42267,37245,23785,327.789884952269
60223529,6,California,CA,Alameda,San Bernardino,Alameda city,Track,Track,92407,909,3854168,0,34.1673527,-117.3292161,53677,44103,49696,277.849298206668
60223539,6,California,CA,Alameda,San Bernardino,Alameda city,Track,Track,92405,909,2447196,0,34.1420354,-117.3080732,59918,52725,44157,161.15763943824
60223549,6,California,CA,Alameda,San Bernardino,Alameda city,Track,Track,92410,909,4834571,35274,34.100314,-117.3168792,41800,28818,31972,319.689346470323
60223559,6,California,CA,Alameda,San Bernardino,Alameda city,Track,Track,92404,909,1979742,0,34.1445248,-117.281718,41077,22216,52495,340.886966431627
60223569,6,California,CA,Alameda,San Bernardino,Alameda city,Track,Track,92405,909,1810774,0,34.1322964,-117.2908879,38113,27363,30486,192.723057790215
60223579,6,California,CA,Alameda,San Bernardino,Alameda city,Track,Track,92410,909,1833339,0,34.1173214,-117.2921097,28781,20234,25013,284.054678035262
60223589,6,California,CA,Alameda,San Bernardino,Alameda city,Track,Track,92404,909,4377818,37681,34.1602104,-117.2600059,83507,76326,36745,158.42000450591
6022359,6,California,CA,Alameda,West Covina,Alameda city,Track,Track,91790,626,2100913,0,34.0796236,-117.9156009,84866,84326,55156,738.226043822801
60223599,6,California,CA,Alameda,San Bernardino,Alameda city,Track,Track,92404,909,1129808,0,34.1392052,-117.2535715,36342,26661,33089,562.38474020101
60223609,6,California,CA,Alameda,San Bernardino,Alameda city,Track,Track,92404,909,2594837,0,34.1268693,-117.2541147,59694,62683,38310,196.01886635601
60223619,6,California,CA,Alameda,Colton,Alameda city,Track,Track,92324,909,2069668,0,34.0729192,-117.3378085,45730,300000,35975,323.659248577616
60223629,6,California,CA,Alameda,Colton,Alameda city,Track,Track,92324,909,2274028,0,34.0744503,-117.3134389,40967,38382,25672,361.585747449255
60223639,6,California,CA,Alameda,Grand Terrace,Alameda city,Track,Track,92313,909,2812413,0,34.0256962,-117.3235788,80656,74816,47877,107.09133032898
60223649,6,California,CA,Alameda,Grand Terrace,Alameda city,Track,Track,92313,909,2622468,0,34.042144,-117.30729,39457,38256,25543,553.178858689515
60223659,6,California,CA,Alameda,Loma Linda,Alameda city,Track,Track,92354,909,29549073,2371,34.0226242,-117.2307072,106524,81345,69169,257.641882587553
60223669,6,California,CA,Alameda,Redlands,Alameda city,Track,Track,92373,909,3321194,0,34.0549636,-117.2380005,90112,76843,66851,497.133092563454
60223679,6,California,CA,Alameda,Highland,Alameda city,Track,Track,92346,909,4017583,0,34.1435722,-117.2071582,71262,300000,48160,142.160770751114
